word,artist,title,url,count
faced,kendrick,U Already Know,,4
hiiiigh,kendrick,AMERICA HAS A PROBLEM (Remix),https://genius.com/Beyonce-america-has-a-problem-remix-lyrics,4
hihidin,kendrick,meet the grahams (OJC Remix) [Mixed],https://genius.com/Kendrick-lamar-meet-the-grahams-ojc-remix-mixed-lyrics,4
factor,kendrick,Keisha’s Song (Her Pain),,4
highprofile,kendrick,The Hillbillies,https://genius.com/Baby-keem-and-kendrick-lamar-the-hillbillies-lyrics,4
highly,kendrick,gloria,https://genius.com/Kendrick-lamar-and-sza-gloria-lyrics,4
beans,kendrick,Control,https://genius.com/Big-sean-control-lyrics,4
beard,kendrick,meet the grahams,https://genius.com/Kendrick-lamar-meet-the-grahams-lyrics,4
shootout,kendrick,TDE Roll Call,https://genius.com/Jay-rock-tde-roll-call-lyrics,4
shh,kendrick,Roll On,https://genius.com/Jay-rock-roll-on-lyrics,4
shhh,kendrick,Cruel Freestyle,https://genius.com/Kendrick-lamar-cruel-freestyle-lyrics,4
wock,kendrick,Not Like Us (Video Version),https://genius.com/Kendrick-lamar-not-like-us-video-version-lyrics,4
shifty,kendrick,LOYALTY.,https://genius.com/Kendrick-lamar-loyalty-lyrics,4
woes,kendrick,i,,4
beaker,kendrick,Compton Chemistry,https://genius.com/Kendrick-lamar-compton-chemistry-lyrics,4
hiphop,kendrick,Fuck Your Ethnicity,,4
beamer,kendrick,Get Bizy,https://genius.com/Terrace-martin-get-bizy-lyrics,4
ship,kendrick,HiiiPoWeR,,4
hindsight,kendrick,good kid,https://genius.com/Kendrick-lamar-good-kid-lyrics,4
shakin,kendrick,2011 BET Hip Hop Awards - Indie Meets Mainstream Cypher,https://genius.com/Bet-2011-bet-hip-hop-awards-indie-meets-mainstream-cypher-lyrics,4
burned,kendrick,untitled 05 | 09.21.2014.,,4
execute,kendrick,Toca Tuesdays Freestyle,https://genius.com/Black-hippy-toca-tuesdays-freestyle-lyrics,4
selfmade,kendrick,Nights (Original Version),https://genius.com/Frank-ocean-nights-original-version-lyrics,4
shrooms,kendrick,good kid,https://genius.com/Kendrick-lamar-good-kid-lyrics,4
exempt,kendrick,Code Red,https://genius.com/Jay-rock-code-red-lyrics,4
thots,kendrick,Opinions,https://genius.com/Baby-keem-opinions-lyrics,4
hoopty,kendrick,TDE Roll Call,https://genius.com/Jay-rock-tde-roll-call-lyrics,4
hooked,kendrick,Control,https://genius.com/Big-sean-control-lyrics,4
tho,kendrick,The Art of Peer Pressure,,4
thm,kendrick,Fire,https://genius.com/Sir-fire-lyrics,4
showed,kendrick,gnx,,4
bday,kendrick,The Blacker the Berry,https://genius.com/Kendrick-lamar-the-blacker-the-berry-lyrics,4
hoodie,kendrick,Heat Stroke,https://genius.com/Kendrick-lamar-heat-stroke-lyrics,4
sendin,kendrick,Back In Traffic,https://genius.com/Hit-boy-back-in-traffic-lyrics,4
shuttle,kendrick,6'7' Freestyle,https://genius.com/Kendrick-lamar-67-freestyle-lyrics,4
thousands,kendrick,scapegoats,https://genius.com/Baby-keem-scapegoats-lyrics,4
sickest,kendrick,Illuminati Proper,https://genius.com/Kendrick-lamar-illuminati-proper-lyrics,4
age,kendrick,untitled 08 | 09.06.2014.,,4
hostage,kendrick,2012 BET Hip Hop Awards - Cypher 5,https://genius.com/Bet-2012-bet-hip-hop-awards-cypher-5-lyrics,4
helping,kendrick,Super Bowl LIX Halftime Show,https://genius.com/Kendrick-lamar-and-nfl-super-bowl-lix-halftime-show-lyrics,4
henn,kendrick,Swimming Pools (Black Hippy Remix),https://genius.com/Kendrick-lamar-swimming-pools-black-hippy-remix-lyrics,4
siamese,kendrick,Drop It Like It’s Hot,https://genius.com/Kendrick-lamar-drop-it-like-its-hot-lyrics,4
excuse,kendrick,Swimming Pools (Drank) [Extended Version],,4
bumping,kendrick,Auntie Diaries,,4
sensations,kendrick,OnDaSpot Freestyle,https://genius.com/Ab-soul-ondaspot-freestyle-lyrics,4
fairway,kendrick,Bloody Waters,https://genius.com/Ab-soul-anderson-paak-and-james-blake-bloody-waters-lyrics,4
cairo,kendrick,Rich Spirit and N95 (Live Performance on SNL),https://genius.com/Kendrick-lamar-rich-spirit-and-n95-live-performance-on-snl-lyrics,4
homes,kendrick,"Sing About Me, I’m Dying of Thirst",,4
several,kendrick,DNA.,,4
expire,kendrick,Scars N Stars,https://genius.com/Colin-munroe-scars-n-stars-lyrics,4
homegirls,kendrick,Lies,https://genius.com/Schoolboy-q-lies-lyrics,4
homegirl,kendrick,The Look Of Lust,https://genius.com/Omen-the-look-of-lust-lyrics,4
beatle,kendrick,Control,https://genius.com/Big-sean-control-lyrics,4
aggressive,kendrick,Cryin Wolf,https://genius.com/Zz-ward-cryin-wolf-lyrics,4
explore,kendrick,Sail (TDE Remix),https://genius.com/Awolnation-sail-tde-remix-lyrics,4
holster,kendrick,Act Tuff,https://genius.com/Jay-rock-act-tuff-lyrics,4
woofers,kendrick,Back In The Day,https://genius.com/Scoe-back-in-the-day-lyrics,4
exit,kendrick,Count Me Out,,4
faithful,kendrick,Super Genius,https://genius.com/Actual-proof-super-genius-lyrics,4
sermons,kendrick,Set Precedent,https://genius.com/Mykestro-set-precedent-lyrics,4
woof,kendrick,good kid,https://genius.com/Kendrick-lamar-good-kid-lyrics,4
calculated,kendrick,All The Stars (Album Version),https://genius.com/Kendrick-lamar-and-sza-all-the-stars-album-version-lyrics,4
shoved,kendrick,Ball Game,https://genius.com/Smoke-dza-ball-game-lyrics,4
theyll,kendrick,wacced out murals,,4
settin,kendrick,Grillz,https://genius.com/Jay-rock-grillz-lyrics,4
fashion,kendrick,The World is a Ghetto,,4
whitney,kendrick,Mother I Sober,,4
almost,kendrick,Gang Member,,4
cest,kendrick,Savior (Mixed),https://genius.com/Kendrick-lamar-baby-keem-and-sam-dew-savior-mixed-lyrics,4
restin,kendrick,u,,4
slime,kendrick,Not Like Us,https://genius.com/Spectre-rapper-not-like-us-lyrics,4
feefifofum,kendrick,​i (Alternate Version),https://genius.com/Kendrick-lamar-i-alternate-version-lyrics,4
retired,kendrick,Mask Off (Remix),https://genius.com/Future-mask-off-remix-lyrics,4
elvis,kendrick,Control,https://genius.com/Big-sean-control-lyrics,4
cerebral,kendrick,Showin’ Love,https://genius.com/Ab-soul-showin-love-lyrics,4
reverse,kendrick,DUCKWORTH.,,4
irrelevant,kendrick,Rigamortis,https://genius.com/Kendrick-lamar-rigamortis-lyrics,4
rhetoric,kendrick,Set Precedent,https://genius.com/Mykestro-set-precedent-lyrics,4
respond,kendrick,Try Me,https://genius.com/Black-hippy-and-punch-try-me-lyrics,4
reps,kendrick,Hair Down,https://genius.com/Sir-hair-down-lyrics,4
issac,kendrick,Before He Was Famous Freestyle (Nickerson Gardens Cypha),https://genius.com/Kendrick-lamar-before-he-was-famous-freestyle-nickerson-gardens-cypha-lyrics,4
require,kendrick,SSL (Solid Sound Logic),https://genius.com/Terrace-martin-ssl-solid-sound-logic-lyrics,4
israel,kendrick,FEAR.,,4
isolation,kendrick,Mother (Mother I Sober Demo),https://genius.com/Kendrick-lamar-mother-mother-i-sober-demo-lyrics,4
slow,kendrick,Hood Politics,,4
ism,kendrick,Poe Mans Dreams (His Vice),,4
sloppy,kendrick,Intro (Hova Song),https://genius.com/Kendrick-lamar-intro-hova-song-lyrics,4
titanium,kendrick,Top Dawg CypHa,https://genius.com/Schoolboy-q-top-dawg-cypha-lyrics,4
island,kendrick,Mortal Man,,4
titanic,kendrick,Ignorance is Bliss,https://genius.com/Kendrick-lamar-ignorance-is-bliss-lyrics,4
residue,kendrick,Project Window,https://genius.com/Punch-project-window-lyrics,4
broccoli,kendrick,Floating,https://genius.com/Schoolboy-q-floating-lyrics,4
brodie,kendrick,Back In Traffic,https://genius.com/Hit-boy-back-in-traffic-lyrics,4
resist,kendrick,Big Boy’s Neigborhood Freestyle,https://genius.com/Kendrick-lamar-big-boys-neigborhood-freestyle-lyrics,4
happen,kendrick,"Sing About Me, I’m Dying of Thirst",,4
bankroll,kendrick,Dope Dealer,https://genius.com/Schoolboy-q-dope-dealer-lyrics,4
centre,kendrick,Rare Breed,https://genius.com/Kendrick-lamar-rare-breed-lyrics,4
happy,kendrick,Opposites Attract (Tomorrow W/O Her),,4
interest,kendrick,Friends,https://genius.com/Kendrick-lamar-friends-lyrics,4
intervention,kendrick,Rock the Bells,https://genius.com/Rapsody-rock-the-bells-lyrics,4
interstate,kendrick,It Ain’t Hard 2 Tell,https://genius.com/Kendrick-lamar-and-jay-rock-it-aint-hard-2-tell-lyrics,4
celly,kendrick,100 Yard Dash,https://genius.com/Ab-soul-100-yard-dash-lyrics,4
riddance,kendrick,2DopeBoyz Freestyle,https://genius.com/Kendrick-lamar-2dopeboyz-freestyle-lyrics,4
fed,kendrick,Tammy’s Song (Her Evils),,4
cells,kendrick,Never Die,https://genius.com/Kendrick-lamar-never-die-lyrics,4
banner,kendrick,Super Genius,https://genius.com/Actual-proof-super-genius-lyrics,4
intelligent,kendrick,Under the Sun,https://genius.com/Dreamville-j-cole-and-lute-under-the-sun-lyrics,4
intellectually,kendrick,Little Johnny,https://genius.com/Kendrick-lamar-little-johnny-lyrics,4
intellect,kendrick,Give Me Some of You,https://genius.com/Terrace-martin-give-me-some-of-you-lyrics,4
allowances,kendrick,HUMBLE. (SKRILLEX REMIX),https://genius.com/Skrillex-and-kendrick-lamar-humble-skrillex-remix-lyrics,4
integrity,kendrick,euphoria,,4
ricky,kendrick,The Jig Is Up (Dump’n),https://genius.com/Kendrick-lamar-the-jig-is-up-dumpn-lyrics,4
brothel,kendrick,Opinions,https://genius.com/Baby-keem-opinions-lyrics,4
closed,kendrick,gnx,,4
ip,kendrick,Vice City (Freestyle),https://genius.com/Kendrick-lamar-vice-city-freestyle-lyrics,4
sleet,kendrick,Toca Tuesdays Freestyle,https://genius.com/Black-hippy-toca-tuesdays-freestyle-lyrics,4
ri,kendrick,R.I.P. (Remix),https://genius.com/Jeezy-rip-remix-lyrics,4
invite,kendrick,SSL (Solid Sound Logic),https://genius.com/Terrace-martin-ssl-solid-sound-logic-lyrics,4
ribbon,kendrick,Set Precedent,https://genius.com/Mykestro-set-precedent-lyrics,4
embassy,kendrick,Set Precedent,https://genius.com/Mykestro-set-precedent-lyrics,4
investigate,kendrick,Rigamortis (Remix),https://genius.com/Kendrick-lamar-rigamortis-remix-lyrics,4
harbor,kendrick,I’m Living (feat Kendrick Lamar),https://genius.com/Veeg-im-living-feat-kendrick-lamar-lyrics,4
rican,kendrick,The Show,https://genius.com/Kendrick-lamar-and-jay-rock-the-show-lyrics,4
embrace,kendrick,u,,4
invasions,kendrick,Father Time (Live from Paris),https://genius.com/Kendrick-lamar-father-time-live-from-paris-lyrics,4
tippytoeing,kendrick,Purple Hearts,https://genius.com/Kendrick-lamar-summer-walker-and-ghostface-killah-purple-hearts-lyrics,4
invaded,kendrick,His Pain II,https://genius.com/Bj-the-chicago-kid-his-pain-ii-lyrics,4
tippytoe,kendrick,Who Shot Ya (Freestyle),https://genius.com/Kendrick-lamar-who-shot-ya-freestyle-lyrics,4
introduced,kendrick,Jesus Take the Wheel,https://genius.com/Kendrick-lamar-jesus-take-the-wheel-lyrics,4
slug,kendrick,2013 BET Hip Hop Awards - TDE Cypher,https://genius.com/Bet-2013-bet-hip-hop-awards-tde-cypher-lyrics,4
theft,kendrick,Momma I Hit a Lick,https://genius.com/2-chainz-momma-i-hit-a-lick-lyrics,4
reeking,kendrick,Cryin Wolf,https://genius.com/Zz-ward-cryin-wolf-lyrics,4
smiles,kendrick,Pay for It,https://genius.com/Jay-rock-pay-for-it-lyrics,4
reflect,kendrick,Solo Dolo Part II,https://genius.com/Kid-cudi-solo-dolo-part-ii-lyrics,4
thee,kendrick,Still Here,,4
refrigerator,kendrick,U.O.E.N.O (Megamix),https://genius.com/Rocko-uoeno-megamix-lyrics,4
register,kendrick,Black Lip Bastard (Remix),https://genius.com/Ab-soul-black-lip-bastard-remix-lyrics,4
ego,kendrick,Count Me Out,,4
registered,kendrick,Not Like Us (Video Version),https://genius.com/Kendrick-lamar-not-like-us-video-version-lyrics,4
fees,kendrick,Hair Down,https://genius.com/Sir-hair-down-lyrics,4
registration,kendrick,Up Against The Wall,https://genius.com/Consequence-up-against-the-wall-lyrics,4
regret,kendrick,Count Me Out,,4
eiffel,kendrick,Backseat Freestyle,,4
reincarnated,kendrick,reincarnated,,4
charles,kendrick,Blame God,https://genius.com/Kendrick-lamar-blame-god-lyrics,4
bands,kendrick,Money Trees,,4
repping,kendrick,2011 BET Hip Hop Awards - Indie Meets Mainstream Cypher,https://genius.com/Bet-2011-bet-hip-hop-awards-indie-meets-mainstream-cypher-lyrics,4
recoup,kendrick,The Heart Pt. 3 (Will You Let It Die?),https://genius.com/Kendrick-lamar-the-heart-pt-3-will-you-let-it-die-lyrics,4
jackson,kendrick,euphoria,,4
recollect,kendrick,Set Precedent,https://genius.com/Mykestro-set-precedent-lyrics,4
reconnect,kendrick,good kid,https://genius.com/Kendrick-lamar-good-kid-lyrics,4
ja,kendrick,Greatest,https://genius.com/Eminem-greatest-lyrics,4
ivy,kendrick,Super Genius,https://genius.com/Actual-proof-super-genius-lyrics,4
recreation,kendrick,Vent (Original),https://genius.com/Kendrick-lamar-vent-original-lyrics,4
eff,kendrick,Funkmaster Flex Freestyle,https://genius.com/Kendrick-lamar-funkmaster-flex-freestyle-lyrics,4
hallucination,kendrick,good kid,https://genius.com/Kendrick-lamar-good-kid-lyrics,4
itself,kendrick,Funkmaster Flex Freestyle,https://genius.com/Kendrick-lamar-funkmaster-flex-freestyle-lyrics,4
itself,kendrick,Black Friday,,4
recruit,kendrick,Black Lip Bastard (Remix),https://genius.com/Ab-soul-black-lip-bastard-remix-lyrics,4
rectum,kendrick,6'7' Freestyle,https://genius.com/Kendrick-lamar-67-freestyle-lyrics,4
smelling,kendrick,Regulate (Freestyle),https://genius.com/Kendrick-lamar-regulate-freestyle-lyrics,4
reject,kendrick,Daddy Issues (Father Time Demo),https://genius.com/Kendrick-lamar-daddy-issues-father-time-demo-lyrics,4
itll,kendrick,Crown,,4
adolescent,kendrick,I Love Myself,,4
banger,kendrick,Best Rapper Under 25,https://genius.com/Kendrick-lamar-best-rapper-under-25-lyrics,4
elations,kendrick,good kid,https://genius.com/Kendrick-lamar-good-kid-lyrics,4
chance,kendrick,Mortal Man,,4
championship,kendrick,Never Die,https://genius.com/Kendrick-lamar-never-die-lyrics,4
champion,kendrick,Put That On Somethin’,https://genius.com/Kendrick-lamar-put-that-on-somethin-lyrics,4
replaced,kendrick,Paper Birds,https://genius.com/Viole-paper-birds-lyrics,4
replay,kendrick,SSL (Solid Sound Logic),https://genius.com/Terrace-martin-ssl-solid-sound-logic-lyrics,4
handgun,kendrick,Good Morning America,https://genius.com/Kendrick-lamar-good-morning-america-lyrics,4
wheres,kendrick,Mother I Sober,,4
smellin,kendrick,Scenario Freestyle,https://genius.com/Black-hippy-scenario-freestyle-lyrics,4
relapse,kendrick,Control,https://genius.com/Big-sean-control-lyrics,4
eighteen,kendrick,Best Rapper Under 25,https://genius.com/Kendrick-lamar-best-rapper-under-25-lyrics,4
relatives,kendrick,DUCKWORTH.,,4
chants,kendrick,Thuggin’,https://genius.com/Glasses-malone-thuggin-lyrics,4
relay,kendrick,SSL (Solid Sound Logic),https://genius.com/Terrace-martin-ssl-solid-sound-logic-lyrics,4
eiht,kendrick,Do Yo Gudda (Remix),https://genius.com/Hitta-j3-do-yo-gudda-remix-lyrics,4
einstein,kendrick,Dumb It Down,https://genius.com/Kendrick-lamar-dumb-it-down-lyrics,4
relevant,kendrick,Mirror,,4
either,kendrick,Poetic Justice,,4
xxl,kendrick,The Heart Pt. 3 (Will You Let It Die?),https://genius.com/Kendrick-lamar-the-heart-pt-3-will-you-let-it-die-lyrics,4
fathers,kendrick,Black Panther,,4
sixty,kendrick,El Campo 2,https://genius.com/Taebeast-el-campo-2-lyrics,4
casper,kendrick,Rigamortis,https://genius.com/Kendrick-lamar-rigamortis-lyrics,4
having,kendrick,Mortal Man,,4
bub,kendrick,Super Bowl LVI Halftime Show,https://genius.com/Dr-dre-snoop-dogg-eminem-mary-j-blige-and-kendrick-lamar-super-bowl-lvi-halftime-show-annotated,4
ros,kendrick,Compton,https://genius.com/Kendrick-lamar-compton-lyrics,4
tides,kendrick,NILE,https://genius.com/Beyonce-and-kendrick-lamar-nile-lyrics,4
wickedness,kendrick,FEAR.,,4
royce,kendrick,Greatest,https://genius.com/Eminem-greatest-lyrics,4
rubbed,kendrick,Savior,https://genius.com/Kendrick-lamar-baby-keem-and-sam-dew-savior-lyrics,4
rubiks,kendrick,Holy Key (Demo),https://genius.com/Dj-khaled-holy-key-demo-lyrics,4
bs,kendrick,The Recipe,https://genius.com/Kendrick-lamar-the-recipe-lyrics,4
romance,kendrick,Thuggin’,https://genius.com/Glasses-malone-thuggin-lyrics,4
rome,kendrick,Jealous,https://genius.com/Fredo-santana-jealous-lyrics,4
imitate,kendrick,euphoria,,4
enthused,kendrick,Public Enemy,https://genius.com/Kendrick-lamar-public-enemy-lyrics,4
enticed,kendrick,Watts R.I.O.T.,https://genius.com/Gee-watts-watts-riot-lyrics,4
catalog,kendrick,Look Over Your Shoulder,https://genius.com/Busta-rhymes-look-over-your-shoulder-lyrics,4
entitled,kendrick,tv off,https://genius.com/Kendrick-lamar-tv-off-lyrics,4
fathom,kendrick,Power,https://genius.com/Rapsody-power-lyrics,4
havin,kendrick,FEAR.,,4
casualties,kendrick,Toca Tuesdays Freestyle,https://genius.com/Black-hippy-toca-tuesdays-freestyle-lyrics,4
casually,kendrick,Rigamortis (Remix),https://genius.com/Kendrick-lamar-rigamortis-remix-lyrics,4
wickedness,kendrick,Fight the Feeling,https://genius.com/Mac-miller-fight-the-feeling-lyrics,4
sac,kendrick,2011 BET Hip Hop Awards - Indie Meets Mainstream Cypher,https://genius.com/Bet-2011-bet-hip-hop-awards-indie-meets-mainstream-cypher-lyrics,4
worship,kendrick,Nothing Less,https://genius.com/Rapper-big-pooh-nothing-less-lyrics,4
thunder,kendrick,"Sing About Me, I’m Dying of Thirst (Mixed) [2025 Super Bowl LIX Megamix]",https://genius.com/Kendrick-lamar-sing-about-me-im-dying-of-thirst-mixed-2025-super-bowl-lix-megamix-lyrics,4
es,kendrick,I Want It All,https://genius.com/B-martin-i-want-it-all-lyrics,4
carried,kendrick,Still Here,,4
carpool,kendrick,Welcome to C4,https://genius.com/Kendrick-lamar-welcome-to-c4-lyrics,4
sixshooter,kendrick,U.O.E.N.O.,https://genius.com/Black-hippy-uoeno-lyrics,4
baseball,kendrick,Prototype,https://genius.com/Kendrick-lamar-prototype-lyrics,4
escort,kendrick,meet the grahams,https://genius.com/Kendrick-lamar-meet-the-grahams-lyrics,4
carlos,kendrick,Real 92.3 Freestyle,https://genius.com/Kendrick-lamar-real-923-freestyle-lyrics,4
therapy,kendrick,Father Time (Live from Paris),https://genius.com/Kendrick-lamar-father-time-live-from-paris-lyrics,4
ignition,kendrick,Lyrical Gangsters,https://genius.com/Papoose-lyrical-gangsters-lyrics,4
runs,kendrick,I Know,,4
fastened,kendrick,OnDaSpot Freestyle,https://genius.com/Ab-soul-ondaspot-freestyle-lyrics,4
equals,kendrick,To The Top,https://genius.com/Jay-rock-to-the-top-lyrics,4
barriers,kendrick,Kites,https://genius.com/Nerd-kendrick-lamar-and-mia-kites-lyrics,4
rugged,kendrick,Beyoncé Bowl (NFL Halftime Show Performance),https://genius.com/Beyonce-beyonce-bowl-nfl-halftime-show-performance-lyrics,4
theories,kendrick,GOOD CREDIT,https://genius.com/Playboi-carti-and-kendrick-lamar-good-credit-lyrics,4
iller,kendrick,J. Dilla (Freestyle),https://genius.com/Kendrick-lamar-j-dilla-freestyle-lyrics,4
rule,kendrick,Poetic Justice,,4
rules,kendrick,Mirror,,4
cartier,kendrick,NOT MY BRO,https://genius.com/Baby-keem-not-my-bro-lyrics,4
situations,kendrick,To Pimp A Butterfly Medley (The Late Show with Stephen Colbert),https://genius.com/Kendrick-lamar-to-pimp-a-butterfly-medley-the-late-show-with-stephen-colbert-annotated,4
ike,kendrick,Whatcha Know About It,https://genius.com/Kendrick-lamar-whatcha-know-about-it-lyrics,4
buck,kendrick,Blow My High (Members Only),,4
ii,kendrick,DNA.,,4
bryant,kendrick,Numbers on the Board (Freestyle),https://genius.com/Jay-rock-numbers-on-the-board-freestyle-lyrics,4
immaculate,kendrick,2013 BET Hip Hop Awards - TDE Cypher,https://genius.com/Bet-2013-bet-hip-hop-awards-tde-cypher-lyrics,4
infant,kendrick,Black Lip Bastard (Remix),https://genius.com/Ab-soul-black-lip-bastard-remix-lyrics,4
injection,kendrick,Illuminati Proper,https://genius.com/Kendrick-lamar-illuminati-proper-lyrics,4
iniquities,kendrick,FEAR.,,4
slab,kendrick,They Ready,https://genius.com/Dj-khaled-they-ready-lyrics,4
infrared,kendrick,100 Yard Dash,https://genius.com/Ab-soul-100-yard-dash-lyrics,4
skys,kendrick,Radioactive (Remix),https://genius.com/Imagine-dragons-radioactive-remix-lyrics,4
hasnt,kendrick,Survive,https://genius.com/Mistah-fab-survive-lyrics,4
whoever,kendrick,euphoria,,4
barbecue,kendrick,Rigamortis,https://genius.com/Kendrick-lamar-rigamortis-lyrics,4
ringing,kendrick,Lack of Better Words,https://genius.com/Kendrick-lamar-lack-of-better-words-lyrics,4
rio,kendrick,Ridin’ Roun Town (Remix),https://genius.com/Casey-veggies-ridin-roun-town-remix-lyrics,4
rival,kendrick,PARTYNAUSEOUS (Demo 2),https://genius.com/Lady-gaga-partynauseous-demo-2-lyrics,4
industrys,kendrick,Toca Tuesdays Freestyle,https://genius.com/Black-hippy-toca-tuesdays-freestyle-lyrics,4
riots,kendrick,County Building Blues,https://genius.com/Kendrick-lamar-county-building-blues-lyrics,4
indulging,kendrick,Push Thru,https://genius.com/Talib-kweli-push-thru-lyrics,4
skrrtin,kendrick,Money Trees [Mixed] [Sunday Service 3],https://genius.com/Kendrick-lamar-money-trees-mixed-sunday-service-3-lyrics,4
endorsements,kendrick,Is It Love?,https://genius.com/Kendrick-lamar-is-it-love-lyrics,4
risin,kendrick,LigHt Years AHead (Sky HigH),https://genius.com/Schoolboy-q-light-years-ahead-sky-high-lyrics,4
ceiling,kendrick,The World is a Ghetto,,4
emperor,kendrick,Falsehood,https://genius.com/Kendrick-lamar-falsehood-lyrics,4
institutionalized,kendrick,Institutionalized,https://genius.com/Kendrick-lamar-institutionalized-lyrics,4
instigated,kendrick,Father Stretch My Hands (Original V1),https://genius.com/Kanye-west-father-stretch-my-hands-original-v1-lyrics,4
allowance,kendrick,B-Boyz,https://genius.com/Dj-khaled-b-boyz-lyrics,4
rides,kendrick,Nosetalgia (Live from Spotify SXSW 2014),https://genius.com/Pusha-t-nosetalgia-live-from-spotify-sxsw-2014-lyrics,4
instant,kendrick,Murder You Rappers,https://genius.com/Ab-soul-punch-and-kendrick-lamar-murder-you-rappers-lyrics,4
insomnia,kendrick,6'7' Freestyle,https://genius.com/Kendrick-lamar-67-freestyle-lyrics,4
baow,kendrick,Super Bowl LIX Halftime Show,https://genius.com/Kendrick-lamar-and-nfl-super-bowl-lix-halftime-show-lyrics,4
rig,kendrick,Not Like Us (Superbowl LIX Halftime Remix),https://genius.com/Kendrick-lamar-not-like-us-superbowl-lix-halftime-remix-lyrics,4
slammed,kendrick,His Pain II,https://genius.com/Bj-the-chicago-kid-his-pain-ii-lyrics,4
insecurity,kendrick,The Classic,https://genius.com/Kendrick-lamar-the-classic-lyrics,4
insecurities,kendrick,Black Boy Fly,https://genius.com/Kendrick-lamar-black-boy-fly-lyrics,4
tin,kendrick,Control,https://genius.com/Big-sean-control-lyrics,4
cavalier,kendrick,ROCKSTAR P,https://genius.com/Baby-keem-rockstar-p-lyrics,4
immune,kendrick,They Be on It,https://genius.com/Jay-rock-they-be-on-it-lyrics,4
rode,kendrick,family ties (Clean),https://genius.com/Baby-keem-and-kendrick-lamar-family-ties-clean-lyrics,4
favorites,kendrick,For the Homies,https://genius.com/Kendrick-lamar-for-the-homies-lyrics,4
whore,kendrick,Cryin Wolf,https://genius.com/Zz-ward-cryin-wolf-lyrics,4
rodeo,kendrick,Beyoncé Bowl (NFL Halftime Show Performance),https://genius.com/Beyonce-beyonce-bowl-nfl-halftime-show-performance-lyrics,4
rodney,kendrick,County Building Blues,https://genius.com/Kendrick-lamar-county-building-blues-lyrics,4
enlighten,kendrick,Momma,https://genius.com/Kendrick-lamar-momma-lyrics,4
rogers,kendrick,2013 Yeezus Tour Dates,https://genius.com/Kanye-west-2013-yeezus-tour-dates-annotated,4
rogue,kendrick,GNX Trailer,https://genius.com/Kendrick-lamar-gnx-trailer-lyrics,4
impressive,kendrick,CrasH,https://genius.com/Schoolboy-q-crash-lyrics,4
haters,kendrick,Shake It Off (Freestyle),,4
catholic,kendrick,NahRight / OnSMASH Freestyle,https://genius.com/Black-hippy-nahright-onsmash-freestyle-lyrics,4
cathedral,kendrick,Father Stretch (Kendrick Lamar Demo),https://genius.com/Kanye-west-father-stretch-kendrick-lamar-demo-lyrics,4
favor,kendrick,Mirror,,4
brutality,kendrick,Little Johnny,https://genius.com/Kendrick-lamar-little-johnny-lyrics,4
rocks,kendrick,Black Panther,,4
skirtin,kendrick,Money Trees (OG),https://genius.com/Kendrick-lamar-money-trees-og-lyrics,4
hates,kendrick,meet the grahams,https://genius.com/Kendrick-lamar-meet-the-grahams-lyrics,4
roamin,kendrick,Hail Mary,https://genius.com/Kendrick-lamar-hail-mary-lyrics,4
whom,kendrick,Dumb It Down,https://genius.com/Kendrick-lamar-dumb-it-down-lyrics,4
roar,kendrick,War Is My Love,https://genius.com/Kendrick-lamar-war-is-my-love-lyrics,4
robbin,kendrick,gloria,https://genius.com/Kendrick-lamar-and-sza-gloria-lyrics,4
robert,kendrick,DUCKWORTH. (Mixed),https://genius.com/Kendrick-lamar-duckworth-mixed-lyrics,4
bruise,kendrick,range brothers,https://genius.com/Baby-keem-and-kendrick-lamar-range-brothers-lyrics,4
skipped,kendrick,I Love Music,https://genius.com/Tech-n9ne-i-love-music-lyrics,4
robin,kendrick,Target Practice,https://genius.com/Black-hippy-target-practice-lyrics,4
engine,kendrick,DNA.,,4
engines,kendrick,Shot Down,https://genius.com/Kendrick-lamar-shot-down-lyrics,4
favors,kendrick,Crown,,4
language,kendrick,Black Panther,,4
grabbin,kendrick,You Heard Me,https://genius.com/Kendrick-lamar-you-heard-me-lyrics,4
flu,kendrick,Thanksgiving,https://genius.com/Kendrick-lamar-thanksgiving-lyrics,4
stuff,kendrick,The Art of Peer Pressure,,4
studying,kendrick,Nickerson Gardens Freestyle,https://genius.com/Kendrick-lamar-nickerson-gardens-freestyle-lyrics,4
counterfeits,kendrick,HUMBLE.,,4
abre,kendrick,u,,4
martial,kendrick,Radioactive (Remix),https://genius.com/Imagine-dragons-radioactive-remix-lyrics,4
twenty,kendrick,6:16 in LA,,4
marks,kendrick,HUMBLE.,,4
blocked,kendrick,gloria,https://genius.com/Kendrick-lamar-and-sza-gloria-lyrics,4
mascot,kendrick,2011 BET Hip Hop Awards - Indie Meets Mainstream Cypher,https://genius.com/Bet-2011-bet-hip-hop-awards-indie-meets-mainstream-cypher-lyrics,4
mash,kendrick,Watch Yo Lady,https://genius.com/Ab-soul-watch-yo-lady-lyrics,4
matrix,kendrick,The Spiteful Chant,,4
stutter,kendrick,King’s Dead (Album Version),https://genius.com/Jay-rock-kings-dead-album-version-lyrics,4
blink,kendrick,untitled 05 | 09.21.2014.,,4
courtesy,kendrick,Trip,https://genius.com/Kendrick-lamar-trip-lyrics,4
