word,artist,title,url,count
enhance,drake,Who Told You,https://genius.com/J-hus-who-told-you-lyrics,4
fbo,drake,SICKO MODE (Skrillex Remix),https://genius.com/Travis-scott-sicko-mode-skrillex-remix-lyrics,4
hates,drake,Ojuelegba (Remix),https://genius.com/Wizkid-ojuelegba-remix-lyrics,4
roc,drake,ARIPI RELOADED (Bonus Track),https://genius.com/Oscar-aripi-reloaded-bonus-track-lyrics,4
ok,drake,We Are (Film Version),https://genius.com/Cast-of-ice-age-continental-drift-we-are-film-version-lyrics,4
twirl,drake,NOKIA,,4
country,drake,7am On Bridle Path,,4
twins,drake,What’s Next,,4
ol,drake,OMW,https://genius.com/Partynextdoor-and-drake-omw-lyrics,4
martin,drake,Uptown,,4
flipped,drake,Loyalty (Remix),https://genius.com/Birdman-loyalty-remix-lyrics,4
olivers,drake,Get Over It,https://genius.com/Drake-get-over-it-lyrics,4
beyond,drake,Every Girl (Single Version),https://genius.com/Young-money-every-girl-single-version-lyrics,4
area,drake,As We Speak,https://genius.com/Yeat-as-we-speak-lyrics,4
focus,drake,Come Thru,,4
gather,drake,AM 2 PM,https://genius.com/Drake-am-2-pm-lyrics,4
devil,drake,Buried Alive Interlude,,4
omg,drake,10 Bands,https://genius.com/Drake-10-bands-lyrics,4
area,drake,Buried Alive Interlude,,4
aunt,drake,Lemon (Drake Remix),https://genius.com/Nerd-and-rihanna-lemon-drake-remix-lyrics,4
devils,drake,Pop Style,,4
oj,drake,OVO Sound Radio Episode 34 Tracklist,https://genius.com/Drake-ovo-sound-radio-episode-34-tracklist-lyrics,4
often,drake,Shot for Me,,4
matt,drake,30 Hours,https://genius.com/Kanye-west-30-hours-lyrics,4
math,drake,Omertà,,4
abra,drake,OVO Sound Radio Episode 38 Tracklist,https://genius.com/Drake-ovo-sound-radio-episode-38-tracklist-lyrics,4
arenas,drake,Sneakin’,,4
master,drake,U My Everything,https://genius.com/Sexyy-red-and-drake-u-my-everything-lyrics,4
garden,drake,2 Mazza,https://genius.com/Smiley-and-drake-2-mazza-lyrics,4
audemars,drake,Finale,https://genius.com/Young-money-finale-lyrics,4
coupe,drake,Redemption,,4
arena,drake,On The Radar Freestyle,https://genius.com/Drake-and-central-cee-on-the-radar-freestyle-lyrics,4
bloaw,drake,Poppin Bottles,https://genius.com/Ti-poppin-bottles-lyrics,4
teams,drake,Swagger Like Us,https://genius.com/Drake-swagger-like-us-lyrics,4
turning,drake,Under Ground Kings,,4
flyer,drake,Yebba’s Heartbreak,https://genius.com/Drake-and-yebba-yebbas-heartbreak-lyrics,4
strive,drake,S.T.R.E.S.S.,https://genius.com/Drake-stress-lyrics,4
beyonce,drake,OVO Sound Radio Episode 63 Tracklist,https://genius.com/Drake-ovo-sound-radio-episode-63-tracklist-lyrics,4
manager,drake,Both (Remix),https://genius.com/Gucci-mane-both-remix-lyrics,4
general,drake,Good Riddance (Aristo Diss),https://genius.com/Drake-good-riddance-aristo-diss-lyrics,4
strippers,drake,Club Paradise,,4
flyin,drake,GIMME A HUG,,4
mario,drake,Papi’s Home,,4
strut,drake,A Scorpio’s Mind,https://genius.com/Drake-a-scorpios-mind-lyrics,4
mariah,drake,THE HEART PART 6,https://genius.com/Drake-the-heart-part-6-lyrics,4
fn,drake,Hot 97 Freestyle,https://genius.com/Drake-hot-97-freestyle-lyrics,4
strung,drake,Scriptures,https://genius.com/Drake-scriptures-lyrics,4
gaza,drake,Only You Freestyle,https://genius.com/Headie-one-and-drake-only-you-freestyle-lyrics,4
struggling,drake,What I’m Thinkin’ Right Now,https://genius.com/Drake-what-im-thinkin-right-now-lyrics,4
map,drake,No Friends In The Industry,,4
visa,drake,Gently,,4
turnt,drake,My Way (Remix),https://genius.com/Fetty-wap-my-way-remix-lyrics,4
destiny,drake,Who Told You,https://genius.com/J-hus-who-told-you-lyrics,4
arent,drake,Free Smoke,,4
destined,drake,Extra Special,https://genius.com/Drake-extra-special-lyrics,4
twothree,drake,SOMEBODY LOVES ME PT. 2,https://genius.com/Partynextdoor-drake-and-cash-cobain-somebody-loves-me-pt-2-lyrics,4
oclock,drake,Mr. Right Now,https://genius.com/21-savage-and-metro-boomin-mr-right-now-lyrics,4
octobers,drake,The Ride,,4
galleria,drake,Away From Home,,4
vienen,drake,Gently,,4
food,drake,On The Radar Freestyle,https://genius.com/Drake-and-central-cee-on-the-radar-freestyle-lyrics,4
aripi,drake,ARIPI RELOADED (Bonus Track),https://genius.com/Oscar-aripi-reloaded-bonus-track-lyrics,4
twos,drake,Right Above It,https://genius.com/Lil-wayne-right-above-it-lyrics,4
bless,drake,OVO Sound Radio Episode 61 Tracklist,https://genius.com/Drake-ovo-sound-radio-episode-61-tracklist-lyrics,4
fool,drake,Madiba Riddim,,4
nut,drake,Wants and Needs,,4
media,drake,On The Radar Freestyle,https://genius.com/Drake-and-central-cee-on-the-radar-freestyle-lyrics,4
tattoos,drake,Taylor Made Freestyle,https://genius.com/Drake-taylor-made-freestyle-lyrics,4
depending,drake,I’m on One (Remix),https://genius.com/Dj-khaled-im-on-one-remix-lyrics,4
suffer,drake,Please Don’t Fall In Love With Me,https://genius.com/Khalid-please-dont-fall-in-love-with-me-lyrics,4
tyin,drake,U My Everything,https://genius.com/Sexyy-red-and-drake-u-my-everything-lyrics,4
suckin,drake,The Shoe Fits,,4
suckers,drake,Pass the Dutch,https://genius.com/Young-money-pass-the-dutch-lyrics,4
deposits,drake,Finale,https://genius.com/Young-money-finale-lyrics,4
object,drake,Think Good Thoughts,https://genius.com/Drake-think-good-thoughts-lyrics,4
meal,drake,The Search,https://genius.com/Drake-the-search-lyrics,4
obsession,drake,The Last Hope,https://genius.com/Drake-the-last-hope-lyrics,4
occasion,drake,OMDB,https://genius.com/Rod-wave-omdb-lyrics,4
gambino,drake,OVO Sound Radio Episode 54 Tracklist,https://genius.com/Drake-ovo-sound-radio-episode-54-tracklist-lyrics,4
cow,drake,Empire,https://genius.com/Drake-empire-lyrics,4
violence,drake,Closer to My Dreams,https://genius.com/Drake-closer-to-my-dreams-lyrics,4
covers,drake,Killer,,4
mavado,drake,OVO Sound Radio Episode 5 Tracklist,https://genius.com/Drake-ovo-sound-radio-episode-5-tracklist-lyrics,4
mature,drake,Overdose,https://genius.com/Omen-producer-overdose-lyrics,4
dessy,drake,Issa,https://genius.com/21-savage-issa-lyrics,4
cousins,drake,8am in Charlotte,,4
maz,drake,2 Mazza,https://genius.com/Smiley-and-drake-2-mazza-lyrics,4
mcdonalds,drake,2 Mazza,https://genius.com/Smiley-and-drake-2-mazza-lyrics,4
villain,drake,8am in Charlotte,,4
deserved,drake,Feël no wayz (Yeat mix),https://genius.com/Yeat-feel-no-wayz-yeat-mix-lyrics,4
twodoor,drake,Forgot I Was Famous,https://genius.com/Drake-forgot-i-was-famous-lyrics,4
vince,drake,OVO Sound Radio Episode 46 Tracklist,https://genius.com/Drake-ovo-sound-radio-episode-46-tracklist-lyrics,4
followin,drake,THE HEART PART 6,https://genius.com/Drake-the-heart-part-6-lyrics,4
blickers,drake,Lemon (Drake Remix),https://genius.com/Nerd-and-rihanna-lemon-drake-remix-lyrics,4
cozy,drake,Rich Flex,https://genius.com/Drake-and-21-savage-rich-flex-lyrics,4
giddy,drake,The Usual,https://genius.com/Drake-the-usual-lyrics,4
lyrics,drake,Middle of the Ocean,,4
wack,drake,Closer to My Dreams,https://genius.com/Drake-closer-to-my-dreams-lyrics,4
coochie,drake,Pompano Freestyle (Skies Parted),https://genius.com/Drake-pompano-freestyle-skies-parted-lyrics,4
awaken,drake,Jimmy Cooks,,4
gifts,drake,CRYING IN CHANEL,,4
luxury,drake,Seeing Green,https://genius.com/Nicki-minaj-drake-and-lil-wayne-seeing-green-lyrics,4
bm,drake,Family Matters,https://genius.com/Drake-family-matters-lyrics,4
accept,drake,Video Girl,https://genius.com/Drake-video-girl-lyrics,4
blunt,drake,The Resistance,,4
ding,drake,OVO Sound Radio Episode 62 Tracklist,https://genius.com/Drake-ovo-sound-radio-episode-62-tracklist-lyrics,4
stops,drake,Sho Me Love,https://genius.com/Rich-gang-sho-me-love-lyrics,4
machine,drake,Miss Me,,4
blurry,drake,DRUNK OFF U,https://genius.com/Moneybagg-yo-and-chris-brown-drunk-off-u-lyrics,4
lunch,drake,Friends With Money,https://genius.com/Drake-friends-with-money-lyrics,4
stoney,drake,Issa (Single Mix),https://genius.com/21-savage-issa-single-mix-lyrics,4
storm,drake,The Last Hope,https://genius.com/Drake-the-last-hope-lyrics,4
stock,drake,Barry Bonds (Freestyle),https://genius.com/Drake-barry-bonds-freestyle-lyrics,4
girlfriend,drake,Say What’s Real,,4
bobby,drake,THE HEART PART 6,https://genius.com/Drake-the-heart-part-6-lyrics,4
overdrive,drake,Overdrive,,4
overdue,drake,Pipe Down,,4
overseas,drake,Too Good,,4
bestie,drake,NOKIA,,4
overtime,drake,The Remorse,,4
overweight,drake,FOR ALL THE BARBZ,https://genius.com/Nicki-minaj-for-all-the-barbz-lyrics,4
aware,drake,Thank Me Now,,4
outcome,drake,What I’m Thinkin’ Right Now,https://genius.com/Drake-what-im-thinkin-right-now-lyrics,4
converse,drake,As We Speak,https://genius.com/Yeat-as-we-speak-lyrics,4
ludacris,drake,OVO Sound Radio Episode 9 Tracklist,https://genius.com/Drake-ovo-sound-radio-episode-9-tracklist-lyrics,4
awards,drake,Diplomatic Immunity,,4
waist,drake,Uuugly,,4
board,drake,"Kick, Push (Remix)",https://genius.com/Drake-kick-push-remix-lyrics,4
outs,drake,9,,4
floatin,drake,8am in Charlotte,,4
vivid,drake,A Scorpio’s Mind,https://genius.com/Drake-a-scorpios-mind-lyrics,4
ooff,drake,Digital Girl (Remix 2),https://genius.com/Jamie-foxx-digital-girl-remix-2-lyrics,4
male,drake,Missin’ You (Freestyle),https://genius.com/Drake-missin-you-freestyle-lyrics,4
vmono,drake,MEET YOUR PADRE,https://genius.com/Partynextdoor-drake-and-chino-pacas-meet-your-padre-lyrics,4
corporate,drake,Taylor Made Freestyle,https://genius.com/Drake-taylor-made-freestyle-lyrics,4
oooh,drake,Poppin Bottles,https://genius.com/Ti-poppin-bottles-lyrics,4
voicemail,drake,Spin Bout U,https://genius.com/Drake-and-21-savage-spin-bout-u-lyrics,4
tum,drake,Conceited vs Dumbfoundead,https://genius.com/King-of-the-dot-conceited-vs-dumbfoundead-lyrics,4
stressed,drake,About the Game,https://genius.com/Drake-about-the-game-lyrics,4
string,drake,Desires (Remix),https://genius.com/Anuel-aa-desires-remix-lyrics,4
dicks,drake,Come Up,https://genius.com/The-game-come-up-lyrics,4
strike,drake,No Good*,https://genius.com/Drake-no-good-lyrics,4
florida,drake,From Florida With Love,,4
avoid,drake,Gold Roses,https://genius.com/Rick-ross-gold-roses-lyrics,4
diggin,drake,Fancy,,4
mailbox,drake,Spin Bout U,https://genius.com/Drake-and-21-savage-spin-bout-u-lyrics,4
straighten,drake,Teach You A Lesson,https://genius.com/Drake-teach-you-a-lesson-lyrics,4
tub,drake,Hot Shit,https://genius.com/Cardi-b-kanye-west-and-lil-durk-hot-shit-lyrics,4
magic,drake,Papi’s Home,,4
madre,drake,MEET YOUR PADRE,https://genius.com/Partynextdoor-drake-and-chino-pacas-meet-your-padre-lyrics,4
dim,drake,Deceiving,https://genius.com/Drake-deceiving-lyrics,4
stormzy,drake,OVO Sound Radio Episode 40 Tracklist,https://genius.com/Drake-ovo-sound-radio-episode-40-tracklist-lyrics,4
strange,drake,Members Only,https://genius.com/Drake-members-only-lyrics,4
vroom,drake,SIRENS,https://genius.com/Travis-scott-sirens-lyrics,4
opening,drake,Conceited vs Dumbfoundead,https://genius.com/King-of-the-dot-conceited-vs-dumbfoundead-lyrics,4
diet,drake,Seeing Green,https://genius.com/Nicki-minaj-drake-and-lil-wayne-seeing-green-lyrics,4
vouch,drake,Good Riddance (Aristo Diss),https://genius.com/Drake-good-riddance-aristo-diss-lyrics,4
flowers,drake,Evil Ways,,4
straps,drake,Still Drake,https://genius.com/Drake-still-drake-lyrics,4
cops,drake,Killer,,4
differently,drake,So Good,,4
strap,drake,Right Hand,,4
flower,drake,From Time,,4
bleed,drake,Loyalty (Remix),https://genius.com/Birdman-loyalty-remix-lyrics,4
depend,drake,Treacherous Twins,https://genius.com/Drake-and-21-savage-treacherous-twins-lyrics,4
monopoly,drake,Conceited vs Dumbfoundead,https://genius.com/King-of-the-dot-conceited-vs-dumbfoundead-lyrics,4
custom,drake,Views,,4
vacant,drake,Having Our Way,https://genius.com/Migos-having-our-way-lyrics,4
tall,drake,Diplomatic Immunity,,4
friendship,drake,A Keeper,,4
swerve,drake,Up Now,https://genius.com/London-on-da-track-and-saweetie-up-now-lyrics,4
mon,drake,Recognize,https://genius.com/Partynextdoor-recognize-lyrics,4
vacations,drake,Come Winter,https://genius.com/Drake-come-winter-lyrics,4
deadman,drake,Wickman,https://genius.com/Nardo-wick-wickman-lyrics,4
vacay,drake,That’s How You Feel,,4
deaf,drake,Between Us,https://genius.com/Drake-between-us-lyrics,4
curry,drake,Chef Curry With The Pot,,4
monster,drake,Demons,,4
moments,drake,Charged Up,,4
nathan,drake,Only You Freestyle,https://genius.com/Headie-one-and-drake-only-you-freestyle-lyrics,4
nation,drake,Come Winter,https://genius.com/Drake-come-winter-lyrics,4
moral,drake,Solid,https://genius.com/Young-stoner-life-young-thug-and-gunna-solid-lyrics,4
moral,drake,Is There More,,4
swisher,drake,Lose My Mind (Remix),https://genius.com/Jeezy-lose-my-mind-remix-lyrics,4
fried,drake,Hot Shit,https://genius.com/Cardi-b-kanye-west-and-lil-durk-hot-shit-lyrics,4
swingin,drake,On The Radar Freestyle,https://genius.com/Drake-and-central-cee-on-the-radar-freestyle-lyrics,4
ndale,drake,30 Hours,https://genius.com/Kanye-west-30-hours-lyrics,4
sweetie,drake,No Guidance,https://genius.com/Chris-brown-no-guidance-lyrics,4
cutting,drake,BackOutsideBoyz,,4
forgiveness,drake,TSU,,4
debatin,drake,First Person Shooter,,4
debatin,drake,Young Harleezy,https://genius.com/Jack-harlow-young-harleezy-lyrics,4
net,drake,Issa (Single Mix),https://genius.com/21-savage-issa-single-mix-lyrics,4
mmmm,drake,Skepta Interlude,,4
debt,drake,Believe Me,https://genius.com/Lil-wayne-believe-me-lyrics,4
frontin,drake,An Evening I Will Not Forget / Furthest Thing,https://genius.com/Dermot-kennedy-an-evening-i-will-not-forget-furthest-thing-lyrics,4
decade,drake,DIE TRYING,https://genius.com/Partynextdoor-drake-and-yebba-die-trying-lyrics,4
unforgettable,drake,Unforgettable,,4
nerve,drake,SOMEBODY LOVES ME PT. 2,https://genius.com/Partynextdoor-drake-and-cash-cobain-somebody-loves-me-pt-2-lyrics,4
mobbing,drake,Furthest Thing,,4
vain,drake,The Calm,https://genius.com/Drake-the-calm-lyrics,4
dealin,drake,7969 Santa,,4
cure,drake,Extra Special,https://genius.com/Drake-extra-special-lyrics,4
dealt,drake,Buried Alive Interlude,,4
mog,drake,OVO Sound Radio Episode 12 Tracklist,https://genius.com/Drake-ovo-sound-radio-episode-12-tracklist-lyrics,4
sweep,drake,In the Cut,https://genius.com/Drake-in-the-cut-lyrics,4
valentines,drake,Pop Rosé,https://genius.com/Drake-pop-rose-lyrics,4
models,drake,Lord Knows,,4
nerd,drake,OVO Sound Radio Episode 58 Tracklist,https://genius.com/Drake-ovo-sound-radio-episode-58-tracklist-lyrics,4
cupped,drake,Sex Tonight,https://genius.com/Drake-sex-tonight-lyrics,4
sweatin,drake,Grindin’,https://genius.com/Lil-wayne-grindin-lyrics,4
value,drake,Love All,,4
swords,drake,1Xtra Freestyle,https://genius.com/Drake-1xtra-freestyle-lyrics,4
mustve,drake,Free Smoke,,4
uptown,drake,Uptown,,4
mouths,drake,Forever,https://genius.com/Drake-kanye-west-lil-wayne-and-eminem-forever-lyrics,4
foundation,drake,Final Fantasy,,4
tailor,drake,Celebration,https://genius.com/Tank-celebration-lyrics,4
frauds,drake,Love My Team,https://genius.com/Meek-mill-love-my-team-lyrics,4
dallas,drake,TSU,,4
ta,drake,Video Girl,https://genius.com/Drake-video-girl-lyrics,4
taliban,drake,Issa,https://genius.com/21-savage-issa-lyrics,4
msica,drake,Mi Gente (Homecoming Live),https://genius.com/Beyonce-j-balvin-and-willy-william-mi-gente-homecoming-live-lyrics,4
daniel,drake,OVO Sound Radio Episode 63 Tracklist,https://genius.com/Drake-ovo-sound-radio-episode-63-tracklist-lyrics,4
dap,drake,From Florida With Love (Original),https://genius.com/Drake-from-florida-with-love-original-lyrics,4
billion,drake,In The Bible,,4
mr,drake,After Dark,,4
multe,drake,ARIPI RELOADED (Bonus Track),https://genius.com/Oscar-aripi-reloaded-bonus-track-lyrics,4
mum,drake,Ojuelegba (Remix),https://genius.com/Wizkid-ojuelegba-remix-lyrics,4
mummy,drake,Recognize,https://genius.com/Partynextdoor-recognize-lyrics,4
murda,drake,No Long Talk,,4
frame,drake,Uptown,,4
muse,drake,A Keeper,,4
cutting,drake,Against The Wind (The Remorse Original),https://genius.com/Drake-against-the-wind-the-remorse-original-lyrics,4
sympathy,drake,Against The Wind (The Remorse Original),https://genius.com/Drake-against-the-wind-the-remorse-original-lyrics,4
biscayne,drake,Members Only,https://genius.com/Drake-members-only-lyrics,4
mothafucka,drake,30 Hours,https://genius.com/Kanye-west-30-hours-lyrics,4
bish,drake,Good Riddance (Aristo Diss),https://genius.com/Drake-good-riddance-aristo-diss-lyrics,4
unruly,drake,Skepta Interlude,,4
uno,drake,Fair Trade,,4
using,drake,Try Harder,https://genius.com/Drake-try-harder-lyrics,4
nao,drake,OVO Sound Radio Episode 63 Tracklist,https://genius.com/Drake-ovo-sound-radio-episode-63-tracklist-lyrics,4
assists,drake,Mob Ties,https://genius.com/Drake-mob-ties-lyrics,4
daft,drake,OVO Sound Radio Episode 36 Tracklist,https://genius.com/Drake-ovo-sound-radio-episode-36-tracklist-lyrics,4
dae,drake,OVO Sound Radio Episode 29 Tracklist,https://genius.com/Drake-ovo-sound-radio-episode-29-tracklist-lyrics,4
unwind,drake,Lose My Mind (Remix),https://genius.com/Jeezy-lose-my-mind-remix-lyrics,4
unwanted,drake,Father Stretch My Hands Pt.&nbsp;1,https://genius.com/Kanye-west-father-stretch-my-hands-pt-1-lyrics,4
motherfuckers,drake,We Made It Freestyle,,4
na,drake,Gently,,4
untrue,drake,Teenage Fever,,4
david,drake,OVO Sound Radio Episode 54 Tracklist,https://genius.com/Drake-ovo-sound-radio-episode-54-tracklist-lyrics,4
dac,drake,ARIPI RELOADED (Bonus Track),https://genius.com/Oscar-aripi-reloaded-bonus-track-lyrics,4
untitled,drake,OVO Sound Radio Episode 8 Tracklist,https://genius.com/Drake-ovo-sound-radio-episode-8-tracklist-lyrics,4
mixtape,drake,Under Ground Kings,,4
types,drake,Born 2 Be Great,https://genius.com/Lil-tjay-born-2-be-great-lyrics,4
vette,drake,Wickman,https://genius.com/Nardo-wick-wickman-lyrics,4
task,drake,Splash Brothers,https://genius.com/French-montana-rick-ross-and-lil-wayne-splash-brothers-lyrics,4
sunshine,drake,All This Love,https://genius.com/Drake-all-this-love-lyrics,4
normally,drake,Keep The Faith,https://genius.com/Dvsn-keep-the-faith-lyrics,4
sunny,drake,Sacrifices,,4
cris,drake,Off That,https://genius.com/Jay-z-off-that-lyrics,4
blap,drake,Finale,https://genius.com/Young-money-finale-lyrics,4
messing,drake,Where Were You (Original),https://genius.com/Drake-where-were-you-original-lyrics,4
mia,drake,Crew Love (Demo),https://genius.com/The-weeknd-crew-love-demo-lyrics,4
merked,drake,Bigger Than You,https://genius.com/2-chainz-bigger-than-you-lyrics,4
blake,drake,OVO Sound Radio Episode 58 Tracklist,https://genius.com/Drake-ovo-sound-radio-episode-58-tracklist-lyrics,4
crossed,drake,Gold Roses,https://genius.com/Rick-ross-gold-roses-lyrics,4
uncles,drake,AM 2 PM,https://genius.com/Drake-am-2-pm-lyrics,4
deja,drake,All the Time,https://genius.com/Zach-bryan-all-the-time-lyrics,4
michelin,drake,Gold Roses,https://genius.com/Rick-ross-gold-roses-lyrics,4
vest,drake,100,https://genius.com/The-game-100-lyrics,4
fully,drake,Hot Shit,https://genius.com/Cardi-b-kanye-west-and-lil-durk-hot-shit-lyrics,4
vet,drake,Rich Flex,https://genius.com/Drake-and-21-savage-rich-flex-lyrics,4
del,drake,OVO Sound Radio Episode 36 Tracklist,https://genius.com/Drake-ovo-sound-radio-episode-36-tracklist-lyrics,4
crodie,drake,Pain 1993,,4
suhsuh,drake,Only You Freestyle,https://genius.com/Headie-one-and-drake-only-you-freestyle-lyrics,4
further,drake,Time,,4
suggest,drake,Come Winter,https://genius.com/Drake-come-winter-lyrics,4
meetings,drake,The Search,https://genius.com/Drake-the-search-lyrics,4
meetin,drake,Away From Home,,4
furthest,drake,An Evening I Will Not Forget / Furthest Thing,https://genius.com/Dermot-kennedy-an-evening-i-will-not-forget-furthest-thing-lyrics,4
vicious,drake,No Lie,https://genius.com/2-chainz-no-lie-lyrics,4
ugk,drake,Under Ground Kings,,4
nscut,drake,ARIPI RELOADED (Bonus Track),https://genius.com/Oscar-aripi-reloaded-bonus-track-lyrics,4
summers,drake,The Ride,,4
mentioned,drake,Family Matters,https://genius.com/Drake-family-matters-lyrics,4
atta,drake,Poppin Bottles,https://genius.com/Ti-poppin-bottles-lyrics,4
nottz,drake,My New Shit,https://genius.com/Drake-my-new-shit-lyrics,4
mental,drake,Number 15,https://genius.com/Nickelus-f-number-15-lyrics,4
tatted,drake,March 14,,4
blatt,drake,We’ll Be Fine,,4
armor,drake,Cameras,https://genius.com/Drake-cameras-lyrics,4
suit,drake,KMT,,4
memories,drake,I Can Take Your Girl,https://genius.com/Kidd-kidd-i-can-take-your-girl-lyrics,4
ugk,drake,OVO Sound Radio Episode 10 Tracklist,https://genius.com/Drake-ovo-sound-radio-episode-10-tracklist-lyrics,4
nowhere,drake,Omertà,,4
mightve,drake,Girls Want Girls,,4
nicki,drake,Miss Me,,4
nickname,drake,Lose My Mind (Remix),https://genius.com/Jeezy-lose-my-mind-remix-lyrics,4
underwear,drake,Loving You No More,https://genius.com/Drake-loving-you-no-more-lyrics,4
forest,drake,Haunted,https://genius.com/Beyonce-haunted-lyrics,4
suspended,drake,I’m On One,https://genius.com/Dj-khaled-im-on-one-lyrics,4
dect,drake,Aripi,https://genius.com/Oscar-aripi-lyrics,4
mira,drake,MEET YOUR PADRE,https://genius.com/Partynextdoor-drake-and-chino-pacas-meet-your-padre-lyrics,4
cu,drake,Aripi,https://genius.com/Oscar-aripi-lyrics,4
minus,drake,Grindin’,https://genius.com/Lil-wayne-grindin-lyrics,4
van,drake,Family Matters,https://genius.com/Drake-family-matters-lyrics,4
frozen,drake,Madiba Riddim,,4
fruit,drake,I Do (Remix),https://genius.com/Jeezy-i-do-remix-lyrics,4
mit,drake,Sideways,https://genius.com/Gordo-and-drake-sideways-lyrics,4
mistress,drake,An Evening I Will Not Forget / Furthest Thing,https://genius.com/Dermot-kennedy-an-evening-i-will-not-forget-furthest-thing-lyrics,4
swagger,drake,Uptown,,4
swae,drake,OVO Sound Radio Episode 63 Tracklist,https://genius.com/Drake-ovo-sound-radio-episode-63-tracklist-lyrics,4
nickel,drake,City Is Mine,https://genius.com/Drake-city-is-mine-lyrics,4
cuddle,drake,Big Mood,,4
suwoo,drake,Fuckin’ Problems (Remix),https://genius.com/Rick-ross-fuckin-problems-remix-lyrics,4
surf,drake,OVO Sound Radio Episode 46 Tracklist,https://genius.com/Drake-ovo-sound-radio-episode-46-tracklist-lyrics,4
defense,drake,No Friends In The Industry,,4
ninja,drake,Good Girls Go Bad,https://genius.com/The-game-good-girls-go-bad-lyrics,4
fucks,drake,Skepta Interlude,,4
fucks,drake,Yesterday,https://genius.com/Diddy-dirty-money-yesterday-lyrics,4
forbid,drake,I Do (Remix),https://genius.com/Jeezy-i-do-remix-lyrics,4
mil,drake,Fair Trade,,4
crowded,drake,Way 2 Sexy,,4
miguel,drake,OVO Sound Radio Episode 27 Tracklist,https://genius.com/Drake-ovo-sound-radio-episode-27-tracklist-lyrics,4
verts,drake,Bigger Than You,https://genius.com/2-chainz-bigger-than-you-lyrics,4
dee,drake,Seeing Green,https://genius.com/Nicki-minaj-drake-and-lil-wayne-seeing-green-lyrics,4
survive,drake,Is There More,,4
foreign,drake,8am in Charlotte,,4
zaytoven,drake,Versace (Remix),https://genius.com/Migos-versace-remix-lyrics,4
niggasll,drake,Pompano Freestyle (Skies Parted),https://genius.com/Drake-pompano-freestyle-skies-parted-lyrics,4
surrender,drake,Members Only,https://genius.com/Drake-members-only-lyrics,4
surprised,drake,Dreams Money Can Buy,,4
crush,drake,A Little Favour (GQ Freestyle),https://genius.com/Drake-a-little-favour-gq-freestyle-lyrics,4
niko,drake,0 to 100 / The Catch Up,,4
flipped,drake,Nonstop,,4
peoples,drake,OVO Sound Radio Episode 15 Tracklist,https://genius.com/Drake-ovo-sound-radio-episode-15-tracklist-lyrics,4
linked,drake,Up Now,https://genius.com/London-on-da-track-and-saweetie-up-now-lyrics,4
lingo,drake,Fed Up,https://genius.com/Dj-khaled-fed-up-lyrics,4
spring,drake,Slime You Out,,4
tense,drake,Papi’s Home,,4
goat,drake,Seeing Green,https://genius.com/Nicki-minaj-drake-and-lil-wayne-seeing-green-lyrics,4
legit,drake,I Do (Remix),https://genius.com/Jeezy-i-do-remix-lyrics,4
lined,drake,War,https://genius.com/Drake-war-lyrics,4
tennis,drake,Yes Indeed,https://genius.com/Lil-baby-and-drake-yes-indeed-lyrics,4
tripping,drake,From Time,,4
spots,drake,Best I Ever Had,,4
trips,drake,2 Mazza,https://genius.com/Smiley-and-drake-2-mazza-lyrics,4
lipstick,drake,Final Fantasy,,4
spray,drake,We’ll Be Fine,,4
starter,drake,Congratulations,https://genius.com/Drake-congratulations-lyrics,4
compliments,drake,100,https://genius.com/The-game-100-lyrics,4
tennessee,drake,Under Ground Kings,,4
leg,drake,Hype,,4
pnd,drake,Preach,,4
tennessee,drake,The Calm,https://genius.com/Drake-the-calm-lyrics,4
trappin,drake,TSU,,4
staring,drake,Cece’s Interlude,,4
pep,drake,Fuckin’ Problems (Original),https://genius.com/Kendrick-lamar-fuckin-problems-original-lyrics,4
doe,drake,Congratulations,https://genius.com/Drake-congratulations-lyrics,4
plaza,drake,2 Mazza,https://genius.com/Smiley-and-drake-2-mazza-lyrics,4
perfection,drake,All This Love,https://genius.com/Drake-all-this-love-lyrics,4
ace,drake,Light Up,,4
bentleys,drake,Scholarships,https://genius.com/Drake-and-future-scholarships-lyrics,4
starch,drake,BedRock,https://genius.com/Young-money-bedrock-lyrics,4
perks,drake,Try Harder,https://genius.com/Drake-try-harder-lyrics,4
yellin,drake,From Florida With Love,,4
waynes,drake,OVO Sound Radio Episode 12 Tracklist,https://genius.com/Drake-ovo-sound-radio-episode-12-tracklist-lyrics,4
warm,drake,The Last Hope,https://genius.com/Drake-the-last-hope-lyrics,4
complaints,drake,OVO Sound Radio Episode 46 Tracklist,https://genius.com/Drake-ovo-sound-radio-episode-46-tracklist-lyrics,4
peppers,drake,Family Feud,https://genius.com/Lil-wayne-family-feud-lyrics,4
lemme,drake,Lemon Pepper Freestyle,,4
percent,drake,"Two Birds, One Stone",,4
travel,drake,The Shoe Fits,,4
patron,drake,Teach You A Lesson,https://genius.com/Drake-teach-you-a-lesson-lyrics,4
lived,drake,All Good,https://genius.com/Fabolous-all-good-lyrics,4
statements,drake,The Language,,4
concept,drake,AM 2 PM,https://genius.com/Drake-am-2-pm-lyrics,4
leather,drake,Supermax*,https://genius.com/Drake-supermax-lyrics,4
dl,drake,D4L,https://genius.com/Future-drake-and-young-thug-d4l-lyrics,4
dm,drake,Away From Home,,4
