id,label,artist,avg_sentiment_score,anger_score,disgust_score,fear_score,joy_score,neutral_score,sadness_score,surprise_score
drake - NO SECRET,NO SECRET,drake,-0.06494842,0.07655166697998837,0.08391788154840465,0.08708506203256543,0.03407141190643106,0.4545428541799386,0.16825867858715352,0.09557244069874282
drake - NOKIA,NOKIA,drake,0.051260352783505166,0.1591994648693686,0.08358995830064117,0.015473999035035779,0.15258245528003522,0.2665692344019861,0.04220485110699972,0.2803800261481041
drake - Naive,Naive,drake,-0.7929824244067797,0.1643953466495909,0.2311000261747799,0.08383894952850696,0.014718808404414594,0.34048473481404573,0.13939618296384557,0.026065956651217314
drake - National Treasure,National Treasure,drake,-0.3044154403448276,0.15980083947123463,0.10593893048192916,0.039270139483991835,0.047254596319686495,0.46053604129701853,0.05997712817243777,0.12722233648615316
drake - Neatly,Neatly,drake,-0.2685143161403509,0.1918967501342035,0.10342300720431168,0.03339185359838758,0.033741500420626534,0.46297336516803816,0.07400740978406051,0.10056610911953864
drake - Never Recover,Never Recover,drake,-0.3338156208080808,0.20321500877087764,0.16540238489585013,0.037484378348142236,0.03279858688656894,0.41029269371012395,0.06341508401538984,0.08739187869577279
drake - Never Satisfied (Original Version),Never Satisfied (Original Version),drake,-0.1162116611392405,0.1097039141945682,0.10957266036951556,0.06117328037389939,0.03065320874912117,0.4656189332798689,0.10178778658892153,0.12149022746819385
drake - New Shit,New Shit,drake,0.24100256074074072,0.20719407215990399,0.1845848246960452,0.07025303942134116,0.022668721160799637,0.34049285020403286,0.024493356994180728,0.1503131452568427
drake - Nice For What,Nice For What,drake,0.10615860843373494,0.17961704964098707,0.0855463647861482,0.05803346959453251,0.06616745206824758,0.42713639732584896,0.13018509641244824,0.05331415799726918
drake - No Complaints,No Complaints,drake,-0.18872602375,0.1497617179098037,0.14878708833398724,0.029000841988958012,0.05057517861692194,0.4759015080680211,0.04681566052805951,0.09915801435440344
drake - No Face,No Face,drake,-0.5709714592857142,0.2714769825522255,0.13662857175084003,0.05441489001428371,0.04400604601306392,0.3418437582606981,0.04776846947858017,0.10386128996920191
drake - No Face (Original),No Face (Original),drake,-0.6652451162962962,0.2916077047745973,0.1694626029542026,0.038232856943741976,0.041646926797477946,0.2746319787499184,0.07562385359778995,0.10879406086772815
drake - No Frauds,No Frauds,drake,-0.18333482120481928,0.2743916108149541,0.10750826656908152,0.06639421227281482,0.051030809386543516,0.37735235680971874,0.05694642773526436,0.06637630453445462
drake - No Friends In The Industry,No Friends In The Industry,drake,-0.2562010311940298,0.14068962730912124,0.20534225349286708,0.018301557389838543,0.07345779815518445,0.37020324537558336,0.11750070818129979,0.07450480493994899
drake - No Good*,No Good*,drake,-0.6236273296875,0.10347922929213378,0.14158097268955314,0.10493267318088324,0.035327642450283706,0.4092131396755576,0.11297408834798259,0.0924922622798476
drake - No Guidance,No Guidance,drake,-0.03880497166666667,0.1520008608931675,0.08945404958730145,0.053028020291498605,0.12405585925120649,0.411843659925378,0.11669349398774401,0.05292405230445887
drake - No Lie,No Lie,drake,-0.34571389304761907,0.21086581997085538,0.15067831181167135,0.03086587716769865,0.03149222177009848,0.48208971120239724,0.04663530852468237,0.04737273230261742
drake - No Long Talk,No Long Talk,drake,-0.15236589203703702,0.12221987141917146,0.20002665102516332,0.01828356071577954,0.04592003204851166,0.47500614464903873,0.08655397651751555,0.05198975372843923
drake - No Stylist,No Stylist,drake,-0.3971338423214286,0.10367308063099955,0.08658681218678661,0.03519785379259177,0.059332272328901994,0.4742077539807984,0.12314111152331209,0.11786111820921565
drake - No Tellin’,No Tellin’,drake,-0.06784894108695652,0.1496476125447889,0.12164193939458089,0.0364655412116047,0.04500698000471022,0.43417947696845816,0.0755106974544975,0.13754774827975777
drake - Nonstop,Nonstop,drake,0.08789455229729728,0.1616750568799624,0.17387263866367972,0.05228159318967542,0.08181054653864149,0.3814764772164258,0.06980702212407576,0.07907665185189826
drake - Not Nice,Not Nice,drake,-0.24411047758620688,0.19672252654483346,0.16147933966191158,0.030924794701698736,0.03904791458525915,0.40777671815634803,0.049735692634793154,0.11431301256505254
drake - Not You Too,Not You Too,drake,-0.0129184,0.10722376637633385,0.12072534704539196,0.0740901033877075,0.07123767409331175,0.40155217582498914,0.08955927505227386,0.1356116549230055
drake - Nothings Into Somethings,Nothings Into Somethings,drake,-0.5786420289473684,0.048862670499243185,0.09689990492341546,0.08179712279601704,0.03222979339280798,0.5611389916586248,0.059702503960579585,0.11936901078412405
drake - November 18th,November 18th,drake,0.02289322025641025,0.18185350362163702,0.0885295541479419,0.05676266718178219,0.06264973042282057,0.44424264130588526,0.07015320897484432,0.09580870808508148
drake - Number 15,Number 15,drake,0.12619202872727273,0.2568449430294673,0.1360658495094288,0.03139709867113689,0.04560010159938507,0.39545199688185345,0.0717662518844008,0.06287377377845003
drake - OMDB,OMDB,drake,-0.20279288974999998,0.18287566029466684,0.11802308897022154,0.12866146391606886,0.03881625701906155,0.3659718190087005,0.09272763978224242,0.07292408052599053
drake - OMW,OMW,drake,0.3051014797959184,0.1663464319854214,0.20098863689856106,0.045098126034385344,0.06084043730040817,0.39235359474028253,0.04868384078145022,0.0856889312830278
drake - OVO Sound Radio Episode 1 Tracklist,OVO Sound Radio Episode 1 Tracklist,drake,0.5882691656097561,0.01849542714927977,0.023454498016934156,0.030985105467574037,0.15021874195691648,0.5667866668323192,0.09891110867625325,0.11114845495307586
drake - OVO Sound Radio Episode 10 Tracklist,OVO Sound Radio Episode 10 Tracklist,drake,0.621555226440678,0.01565305400497702,0.012846547964234173,0.025169231090299993,0.10783573149474555,0.6090764748406107,0.1042935405305381,0.12512542056393317
drake - OVO Sound Radio Episode 11 Tracklist,OVO Sound Radio Episode 11 Tracklist,drake,0.7396454284615385,0.0520826734614391,0.029700521546869647,0.009842966698133945,0.16302783276814103,0.5759317787029804,0.06691810471984817,0.10249611436843105
drake - OVO Sound Radio Episode 12 Tracklist,OVO Sound Radio Episode 12 Tracklist,drake,0.5959461054545454,0.02916755545037709,0.026333498679609418,0.023878839470192065,0.10786625407212833,0.6335044558752667,0.07771239638836541,0.10153700253841548
drake - OVO Sound Radio Episode 13 Tracklist,OVO Sound Radio Episode 13 Tracklist,drake,0.68146077796875,0.049589439506235025,0.023196124369860578,0.010672042504665972,0.14668650185194562,0.547660376993008,0.09901012603950217,0.12318538919498674
drake - OVO Sound Radio Episode 15 Tracklist,OVO Sound Radio Episode 15 Tracklist,drake,0.5176803180434782,0.013984336350720496,0.014369213508199042,0.019744768551469765,0.15724375382389708,0.5506275003856939,0.11825198275239568,0.1257784416109485
drake - OVO Sound Radio Episode 16 Tracklist,OVO Sound Radio Episode 16 Tracklist,drake,0.4619718502631579,0.010574016229886707,0.014753876358123547,0.028993734189211105,0.1738798594543416,0.5797912792155617,0.07210144117523569,0.11990579065719713
drake - OVO Sound Radio Episode 17 Tracklist,OVO Sound Radio Episode 17 Tracklist,drake,0.3498298272972973,0.042727817422584455,0.03594456850299354,0.06955570831101988,0.08907886142716613,0.5342877406777965,0.12958124189360717,0.09882406159178223
drake - OVO Sound Radio Episode 18 Tracklist,OVO Sound Radio Episode 18 Tracklist,drake,0.4878731507142857,0.011640067847578605,0.031561195401341745,0.030896387583509575,0.1268194826619167,0.5816284019500018,0.11357750970471114,0.10387695929634247
drake - OVO Sound Radio Episode 19 Tracklist,OVO Sound Radio Episode 19 Tracklist,drake,0.3498886766666667,0.08464555558748538,0.025342288834508467,0.012741636290835792,0.09435154355984798,0.5431464989669621,0.10062689202216761,0.13914557380485343
drake - OVO Sound Radio Episode 2 Tracklist,OVO Sound Radio Episode 2 Tracklist,drake,0.4850701804255319,0.04797671963287354,0.036105502483514185,0.029530295743012476,0.100966837155593,0.5097743848120754,0.1591647921149876,0.11648147264891796
drake - OVO Sound Radio Episode 21 Tracklist,OVO Sound Radio Episode 21 Tracklist,drake,0.6691704080327868,0.022234078237145603,0.014589747782323281,0.013259698867751997,0.09116697011202508,0.6206139841529189,0.12396924603791507,0.11416627073920037
drake - OVO Sound Radio Episode 22 Tracklist,OVO Sound Radio Episode 22 Tracklist,drake,0.835062287631579,0.010894310023439508,0.011469435525788437,0.03680001298734595,0.15434839561164962,0.5636461999782018,0.0898098584240008,0.1330317781968532
drake - OVO Sound Radio Episode 23 Tracklist,OVO Sound Radio Episode 23 Tracklist,drake,0.6288758296153846,0.023428414876644384,0.05679666546459951,0.02358566319498301,0.10733071200621239,0.5427942923628367,0.11177089387694225,0.13429336543553144
drake - OVO Sound Radio Episode 24 Tracklist,OVO Sound Radio Episode 24 Tracklist,drake,0.5685048141071428,0.019312193434286282,0.036169761328242796,0.04763126427548866,0.09617360247232547,0.5336875896734584,0.16583792007129103,0.10118767240783196
drake - OVO Sound Radio Episode 25 Tracklist,OVO Sound Radio Episode 25 Tracklist,drake,0.6817448193650794,0.012175896814802524,0.009365334999673609,0.01765431865674645,0.18243501983242963,0.5218093020191031,0.11376442514832999,0.14279569298147207
drake - OVO Sound Radio Episode 26 Tracklist,OVO Sound Radio Episode 26 Tracklist,drake,0.6425886664705882,0.02433128153686133,0.043724263351702757,0.011676751677512929,0.11130268931133194,0.5889081662776423,0.11648445011244388,0.10357241458533437
drake - OVO Sound Radio Episode 27 Tracklist,OVO Sound Radio Episode 27 Tracklist,drake,0.5746396936842105,0.023378052877409232,0.0220867587363739,0.010607542090215919,0.10130841979193252,0.636851000942682,0.15082158997507858,0.054946644219422774
drake - OVO Sound Radio Episode 29 Tracklist,OVO Sound Radio Episode 29 Tracklist,drake,0.6130187490625,0.018248939450131674,0.029078012463287405,0.028247806825675015,0.13606429735955314,0.568295712582767,0.1200285134837031,0.10003673213941507
drake - OVO Sound Radio Episode 30 Tracklist,OVO Sound Radio Episode 30 Tracklist,drake,0.6652020241176471,0.026239909584332647,0.03938660837764682,0.025835324850905755,0.1356510709841078,0.553302086341907,0.10204039591446734,0.11754459626493315
drake - OVO Sound Radio Episode 31 Tracklist,OVO Sound Radio Episode 31 Tracklist,drake,0.781075257761194,0.029375221701894855,0.03314126844677737,0.016732100584134137,0.145308541926319,0.5849180401705983,0.0867774323768802,0.10374739497844403
drake - OVO Sound Radio Episode 32 Tracklist,OVO Sound Radio Episode 32 Tracklist,drake,0.6620422433333334,0.03561656838282938,0.04792093680395428,0.009730777947697732,0.127901082963217,0.5466581126054127,0.12295287176966664,0.10921964099009827
drake - OVO Sound Radio Episode 33 Tracklist,OVO Sound Radio Episode 33 Tracklist,drake,0.42363623134615386,0.04590704498024509,0.055588886204462166,0.031281032133847426,0.11447596428871079,0.6007106515865487,0.06832466073907334,0.08371175368665715
drake - OVO Sound Radio Episode 34 Tracklist,OVO Sound Radio Episode 34 Tracklist,drake,0.43864519069444446,0.01630083261989053,0.04860938905686549,0.015562638665465332,0.18985071786705196,0.523217285465863,0.09516536597382377,0.11129377540459645
drake - OVO Sound Radio Episode 36 Tracklist,OVO Sound Radio Episode 36 Tracklist,drake,0.5277211730232558,0.04197885247142331,0.02732224849615848,0.06565079529401517,0.14770483207174162,0.5156884551438135,0.09139444737500226,0.11026036269897807
drake - OVO Sound Radio Episode 38 Tracklist,OVO Sound Radio Episode 38 Tracklist,drake,0.5308889663333333,0.013724450099592356,0.014190231993173506,0.017133944858020753,0.14086647386041778,0.6282689725359281,0.08905661546935634,0.09675931387270485
drake - OVO Sound Radio Episode 39 Tracklist,OVO Sound Radio Episode 39 Tracklist,drake,0.3839916819565218,0.03485399936123381,0.04449242657131471,0.02340880007756383,0.05776772947738995,0.6676140634909921,0.11443223775890854,0.05743073448336314
drake - OVO Sound Radio Episode 4 Tracklist,OVO Sound Radio Episode 4 Tracklist,drake,0.9498479463636365,0.04046011055735021,0.04525711550377304,0.011613612899302699,0.18173894332721827,0.6013590883124958,0.05868951438672159,0.060881618410348844
drake - OVO Sound Radio Episode 40 Tracklist,OVO Sound Radio Episode 40 Tracklist,drake,0.730025814888889,0.010775292949337047,0.01564441997195692,0.03461645152678502,0.15563578287967372,0.577935068640444,0.09070714967739248,0.11468583374387684
drake - OVO Sound Radio Episode 41 Tracklist,OVO Sound Radio Episode 41 Tracklist,drake,0.33014120166666666,0.009322733618318984,0.011278386771058002,0.0035344022520196333,0.16856719654363891,0.6512994716564814,0.03179276455193752,0.12420502118766304
drake - OVO Sound Radio Episode 42 Tracklist,OVO Sound Radio Episode 42 Tracklist,drake,0.4493632696,0.05006707963533694,0.02305906666908408,0.04499880512244994,0.13513024857267733,0.576456933915615,0.08129161454737181,0.08899624437093731
drake - OVO Sound Radio Episode 46 Tracklist,OVO Sound Radio Episode 46 Tracklist,drake,0.5207145473333333,0.01948148268274958,0.02718772419417893,0.021813045579215665,0.15894531073669588,0.5502775145073732,0.13745629565997253,0.0848386254575517
drake - OVO Sound Radio Episode 47 Tracklist,OVO Sound Radio Episode 47 Tracklist,drake,0.74546529,0.009317198388376479,0.00999418958580411,0.023127749929890775,0.19594312851366238,0.6134861958654303,0.06031498102177127,0.08781655843516709
drake - OVO Sound Radio Episode 48 Tracklist,OVO Sound Radio Episode 48 Tracklist,drake,0.6278603051351351,0.043288250038450576,0.05322379253905363,0.006240014924441184,0.11319387662287395,0.5333139627064402,0.12199881879260406,0.12874129142712898
drake - OVO Sound Radio Episode 49 Tracklist,OVO Sound Radio Episode 49 Tracklist,drake,0.5895917655072463,0.01930995639143642,0.032708400224362444,0.013066672094071745,0.15820311914886465,0.5805863547206357,0.07476800707155376,0.12135749170556659
drake - OVO Sound Radio Episode 5 Tracklist,OVO Sound Radio Episode 5 Tracklist,drake,0.6045882182352941,0.03267571921734244,0.030448055422097837,0.026184315770960316,0.11205671862219731,0.6394714965375469,0.06507250415640606,0.09409118860768259
drake - OVO Sound Radio Episode 50 Tracklist,OVO Sound Radio Episode 50 Tracklist,drake,0.580550758490566,0.022124671935156503,0.0410468515210767,0.014141067798811682,0.11662068024919066,0.6046321974223796,0.10862114006337124,0.0928133871090018
drake - OVO Sound Radio Episode 52 Tracklist,OVO Sound Radio Episode 52 Tracklist,drake,0.6057164547222222,0.03614379897610176,0.019159192274350423,0.046794751865996215,0.09076621390542838,0.5512687607099198,0.108832698328317,0.1470345850361304
drake - OVO Sound Radio Episode 54 Tracklist,OVO Sound Radio Episode 54 Tracklist,drake,0.37426656454545454,0.03355541122569275,0.03382826024158429,0.0233736513616432,0.1479811585889282,0.5474676827984777,0.13491522859443314,0.07887860679660326
drake - OVO Sound Radio Episode 57 Tracklist,OVO Sound Radio Episode 57 Tracklist,drake,0.5849448521917808,0.0165797592689321,0.021777412959387194,0.011978850323604755,0.13685891161392094,0.6331970693722163,0.07107848309822479,0.10852951450554062
drake - OVO Sound Radio Episode 58 Tracklist,OVO Sound Radio Episode 58 Tracklist,drake,0.48310086092592597,0.020232420688477745,0.011510541240029261,0.0197273591744575,0.14123863121494648,0.6045635401323024,0.10560009509531985,0.09712741483451312
drake - OVO Sound Radio Episode 6 Tracklist,OVO Sound Radio Episode 6 Tracklist,drake,0.5267194114285714,0.026989480103587777,0.010617165626691875,0.0061416406284219,0.0916863166771474,0.660447801152865,0.06914891581982369,0.13496868161573292
drake - OVO Sound Radio Episode 60 Tracklist,OVO Sound Radio Episode 60 Tracklist,drake,0.49734755854545454,0.013888032662428194,0.021246995649893127,0.03480747422330415,0.14754691307686943,0.5400182930583304,0.1477008448956026,0.09479144836183295
drake - OVO Sound Radio Episode 61 Tracklist,OVO Sound Radio Episode 61 Tracklist,drake,0.4895952630666667,0.024378820223112857,0.038055471085632786,0.022677080410843046,0.13705753671005363,0.5567911548415819,0.11092452584455406,0.11011540937858319
drake - OVO Sound Radio Episode 62 Tracklist,OVO Sound Radio Episode 62 Tracklist,drake,0.846678102173913,0.019388798816615423,0.015135948439938481,0.023947498622768768,0.16364819024675992,0.6080114893291307,0.0712098302522107,0.09865824359914527
drake - OVO Sound Radio Episode 63 Tracklist,OVO Sound Radio Episode 63 Tracklist,drake,0.645108363968254,0.034072332527665825,0.024792864299674897,0.026863787169401885,0.12941713069402977,0.6117326386332039,0.07727187170484469,0.09584937932428027
drake - OVO Sound Radio Episode 64 Tracklist,OVO Sound Radio Episode 64 Tracklist,drake,0.4136691888888889,0.021899881198381328,0.01833440540358419,0.01415430431305943,0.14066235670923355,0.581005860078666,0.1076881996562911,0.1162550000991258
drake - OVO Sound Radio Episode 8 Tracklist,OVO Sound Radio Episode 8 Tracklist,drake,0.7910113465517242,0.03431766333283273,0.03701780327186304,0.03282010307784413,0.13486835802102393,0.5539296201333918,0.08922229938465968,0.11782416037348062
drake - OVO Sound Radio Episode 9 Tracklist,OVO Sound Radio Episode 9 Tracklist,drake,0.7127066604,0.03237389249727125,0.031985509353689795,0.013386726400349238,0.12723424910567696,0.593975239470601,0.1118764479551464,0.08916794218122956
drake - OVO Sound Radio [Setlists],OVO Sound Radio [Setlists],drake,0.8219183444308944,0.014463285762226016,0.018721387880131155,0.017310875539414197,0.09579999955575456,0.6868284370417033,0.04719334415432697,0.1196826562338425
drake - Off That,Off That,drake,0.03555723247524752,0.09298987245408465,0.07789600828413543,0.016492788223457466,0.2822522963293468,0.4202459365830268,0.04225529266502888,0.06786781079412463
drake - Ojuelegba (Remix),Ojuelegba (Remix),drake,0.25567310000000004,0.07156458113472164,0.07674322668489444,0.049367463414620734,0.19285855423037318,0.36214625184286636,0.11383215498856519,0.13348777503812342
drake - Omertà,Omertà,drake,0.10809722347222223,0.09575381255773306,0.07623381989186678,0.07878695107420851,0.08347541638391294,0.4959811258983488,0.08746341154457893,0.08230545792725424
drake - On BS,On BS,drake,-0.37104936025,0.24558769383584145,0.1859228538058232,0.0342109219403937,0.035374011585372456,0.3329548826208338,0.08542749785119663,0.08052213017363097
drake - On My Way,On My Way,drake,0.44371067000000003,0.1252326319925487,0.047466262127272736,0.09795897955191317,0.0840343623189255,0.4389354504179209,0.04428931582951913,0.16208298809942784
drake - On The Radar Freestyle,On The Radar Freestyle,drake,-0.3283645786904762,0.10441897010397427,0.11680500931799452,0.05509333055912668,0.04434474804812838,0.5446522838125626,0.06767161360975085,0.06701404297824147
drake - On a Wave,On a Wave,drake,0.22991839305555553,0.1430567801968815,0.07297766313745842,0.09356970264990291,0.06618199059610355,0.453181763826352,0.08238161740721095,0.08865048391453452
drake - One Dance,One Dance,drake,0.546319076885246,0.11729446860396711,0.034509998593540404,0.050748052997285555,0.0819461312045755,0.5786550470368296,0.07932445515313594,0.057521842973551014
drake - One Dance (Dub),One Dance (Dub),drake,-0.10144495645833333,0.08171896007843311,0.09553433919791127,0.01975802564750963,0.0774103072180878,0.5182673034141771,0.0854640438725861,0.12184700878424333
drake - One Day (Remix),One Day (Remix),drake,-0.2597655076923077,0.2682062150122454,0.18610333034123935,0.021621672268240445,0.05077457604929801,0.3546258753308883,0.02814033600286791,0.09052799822887975
drake - One Life,One Life,drake,0.5276389421666666,0.04869953906551619,0.03697111595732465,0.04984708421300935,0.10947792135217843,0.5297812352422625,0.17879952536895868,0.04642358564306046
drake - Only You Freestyle,Only You Freestyle,drake,-0.07240480324324325,0.09191295066386926,0.08913334391524524,0.03873691250473625,0.06220969819853933,0.5331719128901625,0.06807403509748407,0.1167611430445266
drake - Open,Open,drake,0.41524614756097566,0.06631518088894461,0.07017799523636331,0.04154717669504259,0.04139667993877079,0.6395076646855692,0.06381481746211644,0.07724047650401362
drake - Organization,Organization,drake,-0.16212973213483145,0.2192054410527847,0.17317154740370555,0.0436154296490876,0.03912609061121601,0.3703405322726774,0.05661741636034222,0.09792353633759811
drake - Outro,Outro,drake,0.33477439000000003,0.1280398247763514,0.0651414295037587,0.0200762085927029,0.047580358106642934,0.299280305703481,0.044388187428315434,0.39549362907807034
drake - Over,Over,drake,0.082910047,0.14444036941609475,0.0896035500336438,0.03856672625739257,0.09153705037564834,0.41354652413034015,0.07153101237823384,0.15077477286935645
drake - Over Here,Over Here,drake,-0.04878228637931035,0.14510390045249769,0.09827771260210405,0.017824992812479446,0.07826145348171218,0.47374679745528203,0.05382471705048243,0.13296042346588235
drake - Over My Dead Body,Over My Dead Body,drake,-0.06510350814285715,0.19541668007150287,0.11356077436191425,0.07147958454027369,0.09056131109329203,0.3543897166315998,0.08421791495223126,0.09037402441359255
drake - Over the Top,Over the Top,drake,-0.1560211048192771,0.13239716238858376,0.09883952086106926,0.06907170371528351,0.038814739596957,0.46377429294018413,0.07608058411033303,0.12102199641353704
drake - Overdose,Overdose,drake,0.3110729739814815,0.12107913114811739,0.0928571145923342,0.02378731138607551,0.12505445310294072,0.46849807696546325,0.08184828016695701,0.08687563237941094
drake - Overdrive,Overdrive,drake,0.1344651845945946,0.17345627484767617,0.028535492579779855,0.10458911329860217,0.03563749533134029,0.44052898465982965,0.09715385899904205,0.12009877767539705
drake - Own It,Own It,drake,0.5251804127941176,0.2088733811054707,0.09073788992485354,0.03655973628423556,0.03458117170136089,0.5072959261836812,0.050618598408832656,0.07133328513351866
drake - PIMMIE’S DILEMMA,PIMMIE’S DILEMMA,drake,-0.7586364564,0.3441733120381832,0.12545916095376008,0.06777311910875136,0.023058098149485843,0.3020479270815849,0.07174346040934321,0.065744926915504
drake - Pain 1993,Pain 1993,drake,0.14526245737704918,0.15070833957402918,0.1630940060780124,0.018601720415048074,0.1154243168650103,0.45032271420674735,0.05710651614840642,0.04474238399034514
drake - Pain 1993 (Demo 2),Pain 1993 (Demo 2),drake,-0.3855400584615385,0.3858789954907619,0.12169399843193014,0.013890710086203486,0.03807568594884982,0.3205892467298187,0.0630887073393051,0.05678264651662452
drake - Papi’s Home,Papi’s Home,drake,-0.19065055387096774,0.136615329025869,0.07083108012879924,0.0912599063820145,0.08508893196290775,0.35895930122463926,0.1674464376410469,0.08979901063984495
drake - Paris Morton Music,Paris Morton Music,drake,0.09899579413793103,0.06720260818737779,0.0543552187737077,0.06611686579156502,0.06095508639178844,0.4418170380984144,0.20552637213680505,0.10402681033030661
drake - Pass the Dutch,Pass the Dutch,drake,-0.04482824333333334,0.1276368453012158,0.14305320272758373,0.05047151500199249,0.1670273967590559,0.3878073495191832,0.05353551417485703,0.07046818046012156
drake - Passionfruit,Passionfruit,drake,-0.002790060476190475,0.25684177578382544,0.16149552077764553,0.02184626441504358,0.041171401242969426,0.3823629307693669,0.1193982461090421,0.01688386697787786
drake - Peak,Peak,drake,-0.22560277451612903,0.08395099378521399,0.09245029632602962,0.06875602831883772,0.10165280356041842,0.4812915638659991,0.07004530656887514,0.10185299645508485
drake - Pipe Down,Pipe Down,drake,-0.4865488978947369,0.14715207402447333,0.11779157729133176,0.021692947035230514,0.03111031626579919,0.46945634793914987,0.045591517126906546,0.16720520276494583
drake - Pistols,Pistols,drake,0.35309486964285713,0.16403138444625903,0.0765400857198983,0.11828648351365696,0.04188474226975808,0.425284895713308,0.06332224348027789,0.11065016142258947
drake - Plastic Bag,Plastic Bag,drake,0.3211648927941177,0.1635935264964834,0.07879198904094446,0.01038515943390147,0.07497895377866154,0.5781758110833299,0.03723145939190594,0.05684308757704186
drake - Please Don’t Fall In Love With Me,Please Don’t Fall In Love With Me,drake,-0.34011869054545457,0.08723516388034273,0.04977419027973978,0.11360025583258404,0.07749439768535506,0.38861484453082085,0.20728862504051487,0.07599251029420302
drake - Plot Twist*,Plot Twist*,drake,-0.33245575388888887,0.10288626591985421,0.10469531071268848,0.06976811602039051,0.04265122662117285,0.5095271430392232,0.0160473727414177,0.15442456045032785
drake - Poetic Justice (Retrial),Poetic Justice (Retrial),drake,0.20026843775862072,0.12861010987022567,0.09609044903230946,0.050013869543206545,0.038943122769304464,0.580773925521122,0.0660400015888093,0.03952851977022681
drake - Polar Opposites,Polar Opposites,drake,-0.17388476534482758,0.14104852999624762,0.07762276598830414,0.04376007617322788,0.11679050003395186,0.35595493841563064,0.09262375983184777,0.17219943519890435
drake - Pompano Freestyle (Skies Parted),Pompano Freestyle (Skies Parted),drake,-0.21784654583333332,0.214920040342905,0.1588467329080837,0.06837929454842293,0.056913862024278644,0.3398428885266185,0.08368522685486818,0.07741195353446524
drake - Pop Rosé,Pop Rosé,drake,0.23299304705882354,0.11697807029464881,0.1329104270724415,0.03128740664824894,0.12633387508514496,0.43756967871997726,0.032474314680952965,0.1224462239290861
drake - Pop Style,Pop Style,drake,-0.02169095844444444,0.1822245917593439,0.09981134428332246,0.022598776567934242,0.10647967635239988,0.4063440963418947,0.09396879947226905,0.08857271945776621
drake - Pop Style (Single Version),Pop Style (Single Version),drake,-0.002011501521739123,0.18520901295477926,0.10353533153260204,0.02401812203764991,0.08668212119348181,0.4101535392236774,0.09604098776395874,0.09436088019182254
drake - Pop That,Pop That,drake,0.09443518666666668,0.3060086720964006,0.11494915417972061,0.06424029198699693,0.054571054476712386,0.372989989850404,0.02581133051232119,0.061429511992000224
drake - Poppin Bottles,Poppin Bottles,drake,0.09308776509803923,0.2245606039742044,0.13717219865465458,0.041843374314553546,0.10128178455702518,0.38384053096010845,0.03380737199868053,0.07749414386903387
drake - Pound Cake / Paris Morton Music 2,Pound Cake / Paris Morton Music 2,drake,-0.11503283721311476,0.137095125816709,0.07036172434998687,0.036791114340780535,0.08502842026732124,0.5215360853042392,0.0647406702876457,0.08444685577586686
drake - Practice,Practice,drake,-0.03195137687500001,0.20072981507837537,0.167247486373526,0.02184587343981543,0.05995593903389813,0.41684266038646456,0.07278920863609524,0.06058904595738563
drake - Preach,Preach,drake,0.030782730624999994,0.1068097907445917,0.11616957498699772,0.04404650603282785,0.07502079124606095,0.5225240443251096,0.06547874683019468,0.06995053941136571
drake - Push Ups,Push Ups,drake,-0.41222797237500003,0.24337181227747345,0.14054868980310853,0.039198987468262156,0.06235549237608207,0.3802764941763598,0.054958531059673944,0.07928998618153851
drake - Put It Down,Put It Down,drake,0.05218883136842106,0.07762202370764781,0.10341433534815316,0.0876055761822499,0.0706993399396244,0.5632351848051736,0.04012656148376036,0.05729698833617329
drake - RAINING IN HOUSTON,RAINING IN HOUSTON,drake,0.3462711697959184,0.1461723272935772,0.09991579222473862,0.028257755802621146,0.10068658523366078,0.4467565612677409,0.09662129767999353,0.08158967423024678
drake - Race My Mind,Race My Mind,drake,-0.08690193947368421,0.1471624121584586,0.0911405811907331,0.06295963515641914,0.06290607086766767,0.5083933737978601,0.05730522254057094,0.07013271601968686
drake - Ransom,Ransom,drake,0.05090425098214286,0.2226321990362651,0.09233692379348209,0.029994722545649975,0.08487463540430841,0.4245793623226096,0.05793488278660719,0.0876472762819113
drake - Ratchet Happy Birthday,Ratchet Happy Birthday,drake,0.3157677613636363,0.08645291866163124,0.10768831676845858,0.019321330778025555,0.3169994736129989,0.3158910479184917,0.08140626485163173,0.07224065428917206
drake - Real Bad Karma,Real Bad Karma,drake,-0.1159975211111111,0.15717953671507223,0.08776609533406031,0.0772029596501616,0.06288309739169626,0.42438475635868533,0.13786948844790453,0.05271405957346019
drake - Recognize,Recognize,drake,0.25567310000000004,0.07156458113472162,0.07674322668489444,0.049367463414620734,0.19285855423037318,0.36214625184286636,0.11383215498856519,0.13348777503812342
drake - Red Button,Red Button,drake,-0.34309482395348834,0.2288694057402439,0.09994420673573645,0.10954969396630601,0.042431689279023944,0.3695077678177852,0.06257988504935486,0.08711733919335526
drake - Redemption,Redemption,drake,-0.21484582361445784,0.13439369534776283,0.09261263590810974,0.0316275470155145,0.046195298325304036,0.473864828399102,0.11976966986724406,0.10153632955513442
drake - Replacement Girl,Replacement Girl,drake,0.15264994435897436,0.10269880915084514,0.08955255890778524,0.03789241178832847,0.048464853373260584,0.5707121442955656,0.0736664662448068,0.0770127478604897
drake - Rich Baby Daddy,Rich Baby Daddy,drake,-0.07572517873563218,0.19544465394808383,0.12069015296566799,0.11593914105712122,0.09346022044212136,0.37882821131283523,0.038898852734087816,0.05673876932244101
